@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% chaos.py
@attribute chaos2_rt numeric % response time
@attribute chaos2_size numeric % response size
@attribute chaos2_rcode numeric % response code
@attribute chaos2_version_bind numeric % request field
@attribute chaos2_version_hostname numeric % request field
@attribute chaos2_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% ipv6.py
@attribute ipv6_rt numeric %% response time
@attribute ipv6_size numeric %% response size
@attribute ipv6_rcode numeric %% response code
% class
@attribute ok {1,0}
@data
13715,117.757,39,33154,2,1,0,0,0,N/A,19.537,105,3,21.166,31,33664,0,21.383,33152,0,20.695,30,2,1,0,N/A,20.762,42,2,0,1,N/A,21.486,173.194.170.13,15169,20.066,74,0,1
13724,128.485,39,33154,2,1,0,0,0,N/A,24.837,105,3,25.123,31,33664,0,32.692,33152,0,44.476,30,2,1,0,N/A,25.714,42,2,0,1,N/A,25.877,74.125.73.69,15169,24.841,74,0,1
13725,281.431,39,33154,2,1,0,0,0,N/A,180.198,105,3,181.18,31,33664,0,183.452,33152,0,18.142,30,2,1,0,N/A,18.393,42,2,0,1,N/A,18.821,74.125.181.215,15169,19.267,74,0,1
13726,275.921,39,33154,2,1,0,0,0,N/A,20.967,105,3,21.795,31,33664,0,22.76,33152,0,23.322,30,2,1,0,N/A,20.539,42,2,0,1,N/A,20.143,74.125.73.65,15169,21.881,74,0,1
13728,278.725,39,33154,2,1,0,0,0,N/A,6.748,105,3,6.803,31,33664,0,172.851,33152,0,6.649,30,2,1,0,N/A,6.747,42,2,0,1,N/A,6.66,74.125.47.139,15169,6.806,74,0,1
13732,386.173,39,33154,2,1,0,0,0,N/A,97.096,105,3,106.36,31,33664,0,79.468,33152,0,80.122,30,2,1,0,N/A,80.246,42,2,0,1,N/A,96.862,74.125.47.4,15169,96.49,74,0,1
13740,340.774,39,33154,2,1,0,0,0,N/A,40.917,105,3,22.917,31,33664,0,45.335,33152,0,24.898,30,2,1,0,N/A,26.242,42,2,0,1,N/A,22.986,173.194.98.2,15169,25.153,74,0,1
13745,28.836,39,33154,2,1,0,0,0,N/A,22.892,105,3,20.587,31,33664,0,20.808,33152,0,21.917,30,2,1,0,N/A,20.585,42,2,0,1,N/A,26.735,173.194.169.76,15169,21.501,74,0,1
13758,418.234,39,33154,2,1,0,0,0,N/A,28.23,105,3,187.907,31,33664,0,25.384,33152,0,22.851,30,2,1,0,N/A,28.062,42,2,0,1,N/A,20.394,74.125.47.139,15169,24.607,74,0,1
13769,821.567,39,33154,2,1,0,0,0,N/A,210.443,105,3,210.289,31,33664,0,213.019,33152,0,2.553,30,2,1,0,N/A,2.593,42,2,0,1,N/A,210.116,74.125.181.194,15169,2.082,74,0,1
13771,320.629,39,33154,2,1,0,0,0,N/A,217.578,105,3,8.259,31,33664,0,219.061,33152,0,9.905,30,2,1,0,N/A,8.684,42,2,0,1,N/A,16.127,74.125.73.69,15169,218.1,74,0,1
13775,292.352,39,33154,2,1,0,0,0,N/A,44.308,105,3,6.891,31,33664,0,45.935,33152,0,6.691,30,2,1,0,N/A,7.691,42,2,0,1,N/A,7.107,74.125.181.5,15169,6.543,74,0,1
13779,356.285,39,33154,2,1,0,0,0,N/A,218.027,105,3,9.063,31,33664,0,220.502,33152,0,8.911,30,2,1,0,N/A,9.425,42,2,0,1,N/A,216.638,74.125.47.12,15169,219.923,74,0,1
13781,264.673,39,33154,2,1,0,0,0,N/A,36.645,105,3,36.386,31,33664,0,39.956,33152,0,36.114,30,2,1,0,N/A,37.504,42,2,0,1,N/A,40.511,74.125.181.7,15169,36.002,74,0,1
13799,442.194,39,33154,2,1,0,0,0,N/A,20.865,105,3,183.508,31,33664,0,184.89,33152,0,20.76,30,2,1,0,N/A,20.902,42,2,0,1,N/A,183.164,74.125.181.7,15169,23.035,74,0,1
13805,266.419,39,33154,2,1,0,0,0,N/A,72.698,105,3,115.618,31,33664,0,264.194,33152,0,56.692,30,2,1,0,N/A,57.007,42,2,0,1,N/A,57,74.125.73.69,15169,57.562,74,0,1
13807,392.694,39,33154,2,1,0,0,0,N/A,5.26,105,3,3.798,31,33664,0,3.465,33152,0,3.331,30,2,1,0,N/A,15.698,42,2,0,1,N/A,3.444,74.125.190.140,15169,3.405,74,0,1
13808,143.955,39,33154,2,1,0,0,0,N/A,24.309,105,3,15.295,31,33664,0,24.653,33152,0,16.074,30,2,1,0,N/A,16.028,42,2,0,1,N/A,16.407,74.125.47.8,15169,22.815,74,0,1
13820,234.017,39,33154,2,1,0,0,0,N/A,26.952,105,3,26.743,31,33664,0,28.663,33152,0,26.382,30,2,1,0,N/A,26.995,42,2,0,1,N/A,24.541,74.125.181.7,15169,23.951,74,0,1
13826,201.722,39,33154,2,1,0,0,0,N/A,38.131,105,3,15.166,31,33664,0,13.07,33152,0,14.703,30,2,1,0,N/A,21.166,42,2,0,1,N/A,14.332,74.125.183.200,15169,14.153,74,0,1
13834,55.607,39,33154,2,1,0,0,0,N/A,25.832,105,3,25.42,31,33664,0,79.953,33152,0,25.036,30,2,1,0,N/A,25.836,42,2,0,1,N/A,27.176,74.125.177.79,15169,26.301,74,0,1
13835,25.108,39,33154,2,1,0,0,0,N/A,2.606,105,3,17.525,31,33664,0,18.949,33152,0,2.397,30,2,1,0,N/A,2.586,42,2,0,1,N/A,2.392,173.194.169.76,15169,2.762,74,0,1
13838,89.888,39,33154,2,1,0,0,0,N/A,31.255,105,3,17.549,31,33664,0,18.451,33152,0,12.578,30,2,1,0,N/A,9.214,42,2,0,1,N/A,15.232,74.125.19.14,15169,52.48,74,0,1
13851,105.451,39,33154,2,1,0,0,0,N/A,8.925,105,3,8.73,31,33664,0,8.661,33152,0,8.831,30,2,1,0,N/A,8.213,42,2,0,1,N/A,8.024,173.194.170.13,15169,8.5,74,0,1
13859,147.082,39,33154,2,1,0,0,0,N/A,39.969,105,3,24.431,31,33664,0,23.308,33152,0,22.98,30,2,1,0,N/A,23.558,42,2,0,1,N/A,23.472,74.125.47.154,15169,23.829,74,0,1
13862,339.243,39,33154,2,1,0,0,0,N/A,34.648,105,3,26.934,31,33664,0,26.987,33152,0,26.345,30,2,1,0,N/A,26.619,42,2,0,1,N/A,26.525,74.125.181.7,15169,26.546,74,0,1
13864,68.927,39,33154,2,1,0,0,0,N/A,33.143,105,3,41.139,31,33664,0,36.115,33152,0,33.124,30,2,1,0,N/A,33.137,42,2,0,1,N/A,32.921,74.125.76.4,15169,33.599,74,0,1
13878,151.725,39,33154,2,1,0,0,0,N/A,32.875,105,3,34.393,31,33664,0,12.688,33152,0,12.277,30,2,1,0,N/A,12.06,42,2,0,1,N/A,10.978,74.125.47.9,15169,11.066,74,0,1
13880,158.861,39,33154,2,1,0,0,0,N/A,31.979,105,3,31.958,31,33664,0,33.519,33152,0,11.024,30,2,1,0,N/A,11.52,42,2,0,1,N/A,10.574,74.125.47.150,15169,11.328,74,0,1
13885,422.318,39,33154,2,1,0,0,0,N/A,173.37,105,3,10.902,31,33664,0,175.034,33152,0,10.592,30,2,1,0,N/A,10.915,42,2,0,1,N/A,10.735,74.125.47.154,15169,10.712,74,0,1
13888,361.675,39,33154,2,1,0,0,0,N/A,2.246,105,3,2.189,31,33664,0,166.171,33152,0,1.945,30,2,1,0,N/A,2.468,42,2,0,1,N/A,2.379,74.125.47.141,15169,2.315,74,0,1
13890,186.615,39,33154,2,1,0,0,0,N/A,11.58,105,3,34.282,31,33664,0,32.078,33152,0,11.568,30,2,1,0,N/A,12.067,42,2,0,1,N/A,11.815,74.125.47.154,15169,11.582,74,0,1
13893,243.635,39,33154,2,1,0,0,0,N/A,19.962,105,3,20.726,31,33664,0,19.648,33152,0,12.81,30,2,1,0,N/A,13.059,42,2,0,1,N/A,12.444,74.125.181.6,15169,12.062,74,0,1
13896,160.072,39,33154,2,1,0,0,0,N/A,8.453,105,3,28.969,31,33664,0,30.242,33152,0,7.922,30,2,1,0,N/A,8.205,42,2,0,1,N/A,8.012,74.125.47.139,15169,8.028,74,0,1
13903,58.305,39,33154,2,1,0,0,0,N/A,35.361,105,3,19.022,31,33664,0,17.25,33152,0,19.262,30,2,1,0,N/A,18.313,42,2,0,1,N/A,16.692,173.194.98.2,15169,33.594,74,0,1
13907,211.241,39,33154,2,1,0,0,0,N/A,17.038,105,3,13.696,31,33664,0,27.687,33152,0,13.73,30,2,1,0,N/A,14.11,42,2,0,1,N/A,14.569,74.125.47.141,15169,14.068,74,0,1
13910,356.356,39,33154,2,1,0,0,0,N/A,52.709,105,3,55.431,31,33664,0,78.896,33152,0,53.262,30,2,1,0,N/A,59.94,42,2,0,1,N/A,68.377,173.194.98.2,15169,51.987,74,0,1
13933,139.287,39,33154,2,1,0,0,0,N/A,12.242,105,3,21.776,31,33664,0,25.23,33152,0,12.854,30,2,1,0,N/A,18.049,42,2,0,1,N/A,12.695,74.125.73.74,15169,12.414,74,0,1
13934,145.342,39,33154,2,1,0,0,0,N/A,6.76,105,3,6.696,31,33664,0,9.579,33152,0,6.327,30,2,1,0,N/A,6.851,42,2,0,1,N/A,6.444,173.194.169.76,15169,6.311,74,0,1
13939,119.128,39,33154,2,1,0,0,0,N/A,11.441,105,3,11.681,31,33664,0,20.61,33152,0,11.666,30,2,1,0,N/A,11.721,42,2,0,1,N/A,11.701,74.125.73.89,15169,11.692,74,0,1
13950,125.757,39,33154,2,1,0,0,0,N/A,30.327,105,3,30.595,31,33664,0,39.622,33152,0,30.283,30,2,1,0,N/A,30.396,42,2,0,1,N/A,35.368,74.125.181.7,15169,35.798,74,0,1
13954,130.025,39,33154,2,1,0,0,0,N/A,29.825,105,3,29.978,31,33664,0,32.392,33152,0,29.699,30,2,1,0,N/A,28.961,42,2,0,1,N/A,29.51,74.125.47.4,15169,29.02,74,0,1
13955,56.52,39,33154,2,1,0,0,0,N/A,14.491,105,3,19.266,31,33664,0,28.027,33152,0,12.61,30,2,1,0,N/A,19.486,42,2,0,1,N/A,18.915,74.125.73.89,15169,16.287,74,0,1
13975,144.672,39,33154,2,1,0,0,0,N/A,7.855,105,3,14.893,31,33664,0,26.565,33152,0,12.556,30,2,1,0,N/A,65.47,42,2,0,1,N/A,7.413,74.125.181.14,15169,20.642,74,0,1
13976,208.211,39,33154,2,1,0,0,0,N/A,22.791,105,3,22.616,31,33664,0,24.382,33152,0,23.342,30,2,1,0,N/A,22.803,42,2,0,1,N/A,22.637,74.125.47.140,15169,22.517,74,0,1
13994,24.45,39,33154,2,1,0,0,0,N/A,8.293,105,3,8.173,31,33664,0,8.287,33152,0,7.778,30,2,1,0,N/A,8.047,42,2,0,1,N/A,7.842,173.194.170.13,15169,7.868,74,0,1
13996,98.772,39,33154,2,1,0,0,0,N/A,11.76,105,3,11.993,31,33664,0,21.179,33152,0,11.53,30,2,1,0,N/A,11.624,42,2,0,1,N/A,11.419,74.125.46.6,15169,27.451,74,0,1
14007,190.565,39,33154,2,1,0,0,0,N/A,57.046,105,3,96.081,31,33664,0,106.443,33152,0,57.32,30,2,1,0,N/A,57.432,42,2,0,1,N/A,92.092,74.125.181.4,15169,56.955,74,0,1
14008,32.756,39,33154,2,1,0,0,0,N/A,16.659,105,3,23.748,31,33664,0,17.068,33152,0,6.521,30,2,1,0,N/A,9.704,42,2,0,1,N/A,9.303,74.125.73.79,15169,10.709,74,0,1
14016,28.61,39,33154,2,1,0,0,0,N/A,19.323,105,3,19.878,31,33664,0,21.148,33152,0,20.393,30,2,1,0,N/A,19.333,42,2,0,1,N/A,19.488,74.125.47.154,15169,19.725,74,0,1
14018,295.33,39,33154,2,1,0,0,0,N/A,101.795,105,3,102.297,31,33664,0,101.227,33152,0,101.118,30,2,1,0,N/A,101.907,42,2,0,1,N/A,105.807,74.125.47.5,15169,105.287,74,0,1
14023,22.957,39,33154,2,1,0,0,0,N/A,10.682,105,3,10.798,31,33664,0,20.019,33152,0,3.391,30,2,1,0,N/A,3.607,42,2,0,1,N/A,4.397,74.125.47.9,15169,2.527,74,0,1
14039,10.404,39,33154,2,1,0,0,0,N/A,4.191,105,3,3.974,31,33664,0,10.166,33152,0,3.608,30,2,1,0,N/A,3.865,42,2,0,1,N/A,3.955,74.125.47.5,15169,4.725,74,0,1
14040,108.142,39,33154,2,1,0,0,0,N/A,3.358,105,3,3.567,31,33664,0,3.802,33152,0,3.41,30,2,1,0,N/A,3.697,42,2,0,1,N/A,3.413,74.125.47.5,15169,3.217,74,0,1
14042,392.488,39,33154,2,1,0,0,0,N/A,14.287,105,3,3.73,31,33664,0,4.023,33152,0,3.769,30,2,1,0,N/A,3.706,42,2,0,1,N/A,3.442,74.125.190.30,15169,3.601,74,0,1
14049,216.539,39,33154,2,1,0,0,0,N/A,13.408,105,3,8.025,31,33664,0,13.159,33152,0,7.643,30,2,1,0,N/A,8.267,42,2,0,1,N/A,7.788,74.125.181.208,15169,8.021,74,0,1
14051,194.129,39,33154,2,1,0,0,0,N/A,40.734,105,3,33.298,31,33664,0,32.413,33152,0,33.757,30,2,1,0,N/A,32.647,42,2,0,1,N/A,32.543,74.125.47.9,15169,32.952,74,0,1
14062,180.272,39,33154,2,1,0,0,0,N/A,34.234,105,3,24.273,31,33664,0,35.698,33152,0,25.427,30,2,1,0,N/A,25.578,42,2,0,1,N/A,25.738,74.125.47.130,15169,26.247,74,0,1
14075,367.009,39,33154,2,1,0,0,0,N/A,17.837,105,3,10.573,31,33664,0,20.577,33152,0,7.659,30,2,1,0,N/A,7.964,42,2,0,1,N/A,12.391,172.217.32.136,15169,15.494,74,0,1
14076,366.78,39,33154,2,1,0,0,0,N/A,5.498,105,3,4.953,31,33664,0,4.378,33152,0,4.158,30,2,1,0,N/A,3.567,42,2,0,1,N/A,4.168,172.217.32.141,15169,4.06,74,0,1
14078,116.067,39,33154,2,1,0,0,0,N/A,17.181,105,3,17.943,31,33664,0,16.297,33152,0,17.375,30,2,1,0,N/A,18.306,42,2,0,1,N/A,55.71,74.125.19.14,15169,55.423,74,0,1
14080,426.941,39,33154,2,1,0,0,0,N/A,53.967,105,3,50.627,31,33664,0,50.914,33152,0,17.287,30,2,1,0,N/A,17.098,42,2,0,1,N/A,52.36,173.194.171.7,15169,51.34,74,0,1
14083,129.135,39,33154,2,1,0,0,0,N/A,3.264,105,3,10.363,31,33664,0,12.034,33152,0,3.081,30,2,1,0,N/A,2.668,42,2,0,1,N/A,10.099,74.125.181.12,15169,10.887,74,0,1
14084,136.518,39,33154,2,1,0,0,0,N/A,28.54,105,3,28.665,31,33664,0,50.798,33152,0,28.51,30,2,1,0,N/A,27.643,42,2,0,1,N/A,28.925,74.125.181.194,15169,26.966,74,0,1
14087,106.872,39,33154,2,1,0,0,0,N/A,16.408,105,3,15.529,31,33664,0,16.627,33152,0,15.835,30,2,1,0,N/A,15.807,42,2,0,1,N/A,16.016,173.194.170.13,15169,15.697,74,0,1
14102,88.815,39,33154,2,1,0,0,0,N/A,44.091,105,3,45.354,31,33664,0,43.077,33152,0,44.17,30,2,1,0,N/A,44.068,42,2,0,1,N/A,43.08,74.125.44.146,15169,47.012,74,0,1
14111,110.375,39,33154,2,1,0,0,0,N/A,12.778,105,3,13.793,31,33664,0,16.681,33152,0,12.831,30,2,1,0,N/A,13.344,42,2,0,1,N/A,12.794,74.125.47.5,15169,13.025,74,0,1
14113,207.867,39,33154,2,1,0,0,0,N/A,23.841,105,3,14.663,31,33664,0,24.279,33152,0,14.181,30,2,1,0,N/A,14.911,42,2,0,1,N/A,15.122,74.125.181.8,15169,14.331,74,0,1
14122,39.803,39,33154,2,1,0,0,0,N/A,2.264,105,3,2.339,31,33664,0,4.932,33152,0,2.03,30,2,1,0,N/A,2.267,42,2,0,1,N/A,4.768,173.194.170.13,15169,2.115,74,0,1
14134,458.616,39,33154,2,1,0,0,0,N/A,1038.92,105,3,235.996,31,33664,0,1098.42,33152,0,121.526,30,2,1,0,N/A,75.687,42,2,0,1,N/A,75.611,74.125.47.154,15169,76.638,74,0,1
14139,138.136,39,33154,2,1,0,0,0,N/A,29.416,105,3,23.753,31,33664,0,30.044,33152,0,27.88,30,2,1,0,N/A,22.628,42,2,0,1,N/A,23.04,74.125.181.12,15169,23.838,74,0,1
14174,380.429,39,33154,2,1,0,0,0,N/A,23.269,105,3,21.596,31,33664,0,21.776,33152,0,21.136,30,2,1,0,N/A,21.468,42,2,0,1,N/A,20.752,74.125.46.6,15169,36.931,74,0,1
14175,48.168,39,33154,2,1,0,0,0,N/A,27.165,105,3,28.377,31,33664,0,19.631,33152,0,18.239,30,2,1,0,N/A,18.075,42,2,0,1,N/A,26.704,74.125.46.6,15169,17.749,74,0,1
14184,417.775,39,33154,2,1,0,0,0,N/A,4.915,105,3,10.126,31,33664,0,6.182,33152,0,3.553,30,2,1,0,N/A,3.777,42,2,0,1,N/A,5.005,172.217.32.129,15169,3.548,74,0,1
14197,166.226,39,33154,2,1,0,0,0,N/A,9.148,105,3,9.096,31,33664,0,9.936,33152,0,8.868,30,2,1,0,N/A,9.197,42,2,0,1,N/A,8.885,173.194.170.13,15169,9.041,74,0,1
14199,390.756,39,33154,2,1,0,0,0,N/A,47.516,105,3,10.066,31,33664,0,8.713,33152,0,6.15,30,2,1,0,N/A,5.708,42,2,0,1,N/A,46.301,74.125.41.14,15169,40.024,74,0,1
14206,56.207,39,33154,2,1,0,0,0,N/A,46.825,105,3,40.394,31,33664,0,37.292,33152,0,18.703,30,2,1,0,N/A,34.543,42,2,0,1,N/A,18.704,74.125.73.69,15169,19.751,74,0,1
14218,332.249,39,33154,2,1,0,0,0,N/A,4.871,105,3,4.416,31,33664,0,11.672,33152,0,3.855,30,2,1,0,N/A,4.979,42,2,0,1,N/A,5.614,74.125.47.135,15169,5.887,74,0,1
14226,236.782,39,33154,2,1,0,0,0,N/A,21.218,105,3,199.327,31,33664,0,20.219,33152,0,20.464,30,2,1,0,N/A,20.14,42,2,0,1,N/A,23.161,74.125.76.14,15169,17.721,74,0,1
14233,235.004,39,33154,2,1,0,0,0,N/A,40.19,105,3,441.931,31,33664,0,21.472,33152,0,34.116,30,2,1,0,N/A,24.39,42,2,0,1,N/A,45.828,74.125.72.147,15169,46.657,74,0,1
14243,148.099,39,33154,2,1,0,0,0,N/A,41.184,105,3,40.44,31,33664,0,1197.53,33152,0,40.031,30,2,1,0,N/A,40.63,42,2,0,1,N/A,39.991,74.125.181.194,15169,40.18,74,0,1
14244,172.128,39,33154,2,1,0,0,0,N/A,62.405,105,3,49.551,31,33664,0,51.955,33152,0,49.879,30,2,1,0,N/A,50.637,42,2,0,1,N/A,51.14,173.194.90.11,15169,62.27,74,0,1
14250,150.241,39,33154,2,1,0,0,0,N/A,34.294,105,3,33.541,31,33664,0,27.924,33152,0,27.024,30,2,1,0,N/A,33.731,42,2,0,1,N/A,27.35,74.125.47.150,15169,27.738,74,0,1
14253,67.453,39,33154,2,1,0,0,0,N/A,42.014,105,3,26.038,31,33664,0,26.999,33152,0,25.746,30,2,1,0,N/A,26.829,42,2,0,1,N/A,26.134,74.125.44.78,15169,66.329,74,0,1
14260,38.862,39,33154,2,1,0,0,0,N/A,36.811,105,3,37.058,31,33664,0,37.703,33152,0,37.118,30,2,1,0,N/A,36.439,42,2,0,1,N/A,36.508,173.194.170.13,15169,36.848,74,0,1
14264,141.858,39,33154,2,1,0,0,0,N/A,7.977,105,3,8.161,31,33664,0,9.438,33152,0,7.677,30,2,1,0,N/A,8.241,42,2,0,1,N/A,7.526,173.194.170.13,15169,7.86,74,0,1
14267,413.469,39,33154,2,1,0,0,0,N/A,154.598,105,3,149.898,31,33664,0,151.406,33152,0,161.52,30,2,1,0,N/A,163.651,42,2,0,1,N/A,171.595,74.125.47.8,15169,148.475,74,0,1
14273,126.397,39,33154,2,1,0,0,0,N/A,29.122,105,3,4.447,31,33664,0,29.214,33152,0,31.615,30,2,1,0,N/A,30.796,42,2,0,1,N/A,31.461,173.194.170.13,15169,36.302,74,0,1
14274,214.905,39,33154,2,1,0,0,0,N/A,13.552,105,3,14.151,31,33664,0,20.12,33152,0,11.953,30,2,1,0,N/A,15.245,42,2,0,1,N/A,13.715,74.125.47.141,15169,15.423,74,0,1
14277,179.104,39,33154,2,1,0,0,0,N/A,13.172,105,3,13.584,31,33664,0,15.728,33152,0,13.28,30,2,1,0,N/A,13.928,42,2,0,1,N/A,20.365,173.194.170.13,15169,13.818,74,0,1
14279,138.383,39,33154,2,1,0,0,0,N/A,17.815,105,3,17.79,31,33664,0,17.812,33152,0,17.589,30,2,1,0,N/A,18.185,42,2,0,1,N/A,18.579,74.125.47.9,15169,18.558,74,0,1
14284,270.245,39,33154,2,1,0,0,0,N/A,57.192,105,3,57.167,31,33664,0,58.227,33152,0,25.42,30,2,1,0,N/A,40.926,42,2,0,1,N/A,56.812,74.125.183.200,15169,51.768,74,0,1
14285,106.741,39,33154,2,1,0,0,0,N/A,18.789,105,3,12.833,31,33664,0,21.13,33152,0,11.909,30,2,1,0,N/A,16.091,42,2,0,1,N/A,12.989,74.125.47.139,15169,20.323,74,0,1
14290,325.257,39,33154,2,1,0,0,0,N/A,48.438,105,3,48.946,31,33664,0,49.264,33152,0,48.544,30,2,1,0,N/A,48.811,42,2,0,1,N/A,49.241,74.125.46.6,15169,48.693,74,0,1
14291,53.058,39,33154,2,1,0,0,0,N/A,54.509,105,3,31.617,31,33664,0,18.526,33152,0,19.434,30,2,1,0,N/A,18.924,42,2,0,1,N/A,58.915,74.125.181.14,15169,17.021,74,0,1
14292,246.146,39,33154,2,1,0,0,0,N/A,19.401,105,3,19.678,31,33664,0,20.638,33152,0,18.584,30,2,1,0,N/A,20.719,42,2,0,1,N/A,19.03,74.125.47.150,15169,18.928,74,0,1
14294,138.98,39,33154,2,1,0,0,0,N/A,21.574,105,3,21.517,31,33664,0,20.962,33152,0,21.489,30,2,1,0,N/A,20.854,42,2,0,1,N/A,22.607,74.125.47.4,15169,25.281,74,0,1
14295,337.038,39,33154,2,1,0,0,0,N/A,5.06,105,3,5.693,31,33664,0,14.863,33152,0,4.655,30,2,1,0,N/A,5.386,42,2,0,1,N/A,5.28,74.125.46.3,15169,5.351,74,0,1
14300,176.346,39,33154,2,1,0,0,0,N/A,56.223,105,3,293.652,31,33664,0,49.138,33152,0,465.844,30,2,1,0,N/A,43.212,42,2,0,1,N/A,51.81,74.125.183.200,15169,62.225,74,0,1
14307,187.679,39,33154,2,1,0,0,0,N/A,59.022,105,3,41.964,31,33664,0,71.52,33152,0,25.971,30,2,1,0,N/A,95.444,42,2,0,1,N/A,21.191,74.125.46.6,15169,39.964,74,0,1
14310,127.397,39,33154,2,1,0,0,0,N/A,15.968,105,3,40.525,31,33664,0,39.905,33152,0,15.413,30,2,1,0,N/A,16.792,42,2,0,1,N/A,16.91,173.194.90.10,15169,15.708,74,0,1
14322,116.569,39,33154,2,1,0,0,0,N/A,18.164,105,3,38.786,31,33664,0,14.884,33152,0,15.792,30,2,1,0,N/A,21.608,42,2,0,1,N/A,15.675,74.125.76.4,15169,216.555,74,0,1
14323,192.599,39,33154,2,1,0,0,0,N/A,27.283,105,3,26.752,31,33664,0,27.334,33152,0,26.512,30,2,1,0,N/A,27.742,42,2,0,1,N/A,27.579,74.125.47.154,15169,26.093,74,0,1
14328,32.145,39,33154,2,1,0,0,0,N/A,18.48,105,3,16.007,31,33664,0,26.246,33152,0,18.105,30,2,1,0,N/A,16.223,42,2,0,1,N/A,15.715,74.125.73.65,15169,25.422,74,0,1
14333,14.496,39,33154,2,1,0,0,0,N/A,8.103,105,3,8.321,31,33664,0,9.326,33152,0,7.98,30,2,1,0,N/A,8.043,42,2,0,1,N/A,7.946,173.194.169.76,15169,7.971,74,0,1
14337,79.62,39,33154,2,1,0,0,0,N/A,24.046,105,3,19.707,31,33664,0,18.769,33152,0,18.169,30,2,1,0,N/A,18.847,42,2,0,1,N/A,60.16,74.125.19.14,15169,20.171,74,0,1
14340,235.399,39,33154,2,1,0,0,0,N/A,36.668,105,3,32.779,31,33664,0,90.983,33152,0,21.088,30,2,1,0,N/A,16.13,42,2,0,1,N/A,23.756,74.125.183.200,15169,14.356,74,0,1
14341,245.145,39,33154,2,1,0,0,0,N/A,9.336,105,3,10.048,31,33664,0,29.689,33152,0,9.987,30,2,1,0,N/A,8.305,42,2,0,1,N/A,11.058,74.125.181.193,15169,10.163,74,0,1
14343,57.056,39,33154,2,1,0,0,0,N/A,20.905,105,3,15.58,31,33664,0,20.141,33152,0,12.727,30,2,1,0,N/A,14.588,42,2,0,1,N/A,13.318,173.194.170.13,15169,13.068,74,0,1
14344,304.732,39,33154,2,1,0,0,0,N/A,23.89,105,3,34.096,31,33664,0,23.658,33152,0,24.24,30,2,1,0,N/A,26.051,42,2,0,1,N/A,28.326,74.125.181.194,15169,23.244,74,0,1
14349,183.455,39,33154,2,1,0,0,0,N/A,16.329,105,3,16.578,31,33664,0,16.087,33152,0,15.981,30,2,1,0,N/A,16.559,42,2,0,1,N/A,15.924,74.125.46.3,15169,16.154,74,0,1
14352,466.624,39,33154,2,1,0,0,0,N/A,43.468,105,3,43.37,31,33664,0,42.81,33152,0,9.102,30,2,1,0,N/A,26.02,42,2,0,1,N/A,9.647,74.125.41.65,15169,45.568,74,0,1
14353,250.513,39,33154,2,1,0,0,0,N/A,44.075,105,3,32.931,31,33664,0,32.686,33152,0,43.912,30,2,1,0,N/A,32.549,42,2,0,1,N/A,43.633,74.125.47.154,15169,32.48,74,0,1
14355,339.179,39,33154,2,1,0,0,0,N/A,20.138,105,3,20.095,31,33664,0,20.401,33152,0,19.247,30,2,1,0,N/A,19.676,42,2,0,1,N/A,20.06,173.194.98.2,15169,20.687,74,0,1
14361,269.711,39,33154,2,1,0,0,0,N/A,15.966,105,3,15.5,31,33664,0,15.545,33152,0,17.57,30,2,1,0,N/A,17.416,42,2,0,1,N/A,18.278,74.125.76.11,15169,23.857,74,0,1
14362,235.575,39,33154,2,1,0,0,0,N/A,38.518,105,3,42.466,31,33664,0,15.076,33152,0,12.048,30,2,1,0,N/A,14.557,42,2,0,1,N/A,39.632,74.125.183.200,15169,37.813,74,0,1
14366,48.241,39,33154,2,1,0,0,0,N/A,29.302,105,3,13.654,31,33664,0,29.954,33152,0,17.066,30,2,1,0,N/A,14.072,42,2,0,1,N/A,10.142,74.125.46.6,15169,26.722,74,0,1
14368,249.583,39,33154,2,1,0,0,0,N/A,2.529,105,3,2.776,31,33664,0,9.598,33152,0,2.359,30,2,1,0,N/A,2.665,42,2,0,1,N/A,2.225,74.125.181.5,15169,2.42,74,0,1
