@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% chaos.py
@attribute chaos2_rt numeric % response time
@attribute chaos2_size numeric % response size
@attribute chaos2_rcode numeric % response code
@attribute chaos2_version_bind numeric % request field
@attribute chaos2_version_hostname numeric % request field
@attribute chaos2_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% ipv6.py
@attribute ipv6_rt numeric %% response time
@attribute ipv6_size numeric %% response size
@attribute ipv6_rcode numeric %% response code
% class
@attribute ok {1,0}
@data
13159,108.181,39,33154,2,1,0,0,0,N/A,34.823,105,3,39.113,31,33664,0,23.041,33152,0,23.754,30,2,1,0,N/A,22.573,42,2,0,1,N/A,62.22,74.125.44.86,15169,23.002,74,0,1
13177,15.68,39,33154,2,1,0,0,0,N/A,9.366,105,3,9.291,31,33664,0,10.147,33152,0,8.041,30,2,1,0,N/A,9.603,42,2,0,1,N/A,8.003,173.194.169.76,15169,8.952,74,0,1
13182,75.343,39,33154,2,1,0,0,0,N/A,56.663,105,3,60.043,31,33664,0,64.832,33152,0,40.51,30,2,1,0,N/A,40.813,42,2,0,1,N/A,80.7,74.125.19.10,15169,40.884,74,0,1
13188,31.666,39,33154,2,1,0,0,0,N/A,25.076,105,3,10.823,31,33664,0,10.064,33152,0,9.992,30,2,1,0,N/A,10.009,42,2,0,1,N/A,25.732,173.194.169.76,15169,9.81,74,0,1
13190,29.012,39,33154,2,1,0,0,0,N/A,17.27,105,3,16.967,31,33664,0,18.831,33152,0,17.688,30,2,1,0,N/A,17.776,42,2,0,1,N/A,16.752,74.125.73.89,15169,17.458,74,0,1
13191,186.154,39,33154,2,1,0,0,0,N/A,15.029,105,3,196.653,31,33664,0,12.995,33152,0,11.278,30,2,1,0,N/A,13.535,42,2,0,1,N/A,14.531,74.125.76.14,15169,13.768,74,0,1
13193,249.814,39,33154,2,1,0,0,0,N/A,18.821,105,3,19.631,31,33664,0,28.315,33152,0,26.268,30,2,1,0,N/A,31.672,42,2,0,1,N/A,19.087,74.125.47.141,15169,21.167,74,0,1
13194,237.212,39,33154,2,1,0,0,0,N/A,31.855,105,3,33.3,31,33664,0,12.099,33152,0,10.041,30,2,1,0,N/A,17.487,42,2,0,1,N/A,10.708,74.125.47.129,15169,11.175,74,0,1
13195,304.228,39,33154,2,1,0,0,0,N/A,8.335,105,3,25.809,31,33664,0,9.692,33152,0,8.171,30,2,1,0,N/A,26.707,42,2,0,1,N/A,8.371,173.194.98.2,15169,8.048,74,0,1
13198,146.788,39,33154,2,1,0,0,0,N/A,19.365,105,3,17.349,31,33664,0,22.121,33152,0,16.677,30,2,1,0,N/A,17.895,42,2,0,1,N/A,17.611,74.125.47.9,15169,17.883,74,0,1
13199,141.075,39,33154,2,1,0,0,0,N/A,15.864,105,3,26.327,31,33664,0,26.025,33152,0,18.66,30,2,1,0,N/A,18.331,42,2,0,1,N/A,19.74,74.125.47.4,15169,16.603,74,0,1
13200,226.802,39,33154,2,1,0,0,0,N/A,2.253,105,3,2.21,31,33664,0,19.738,33152,0,2.053,30,2,1,0,N/A,2.324,42,2,0,1,N/A,2.044,74.125.47.154,15169,2.406,74,0,1
13201,267.548,39,33154,2,1,0,0,0,N/A,49.297,105,3,44.35,31,33664,0,33.07,33152,0,42.965,30,2,1,0,N/A,43.409,42,2,0,1,N/A,31.956,74.125.181.7,15169,32.886,74,0,1
13202,97.874,39,33154,2,1,0,0,0,N/A,18.774,105,3,18.778,31,33664,0,31.582,33152,0,18.494,30,2,1,0,N/A,18.782,42,2,0,1,N/A,18.494,173.194.90.18,15169,18.525,74,0,1
13205,231.548,39,33154,2,1,0,0,0,N/A,105.096,105,3,14.823,31,33664,0,13.078,33152,0,13.382,30,2,1,0,N/A,12.874,42,2,0,1,N/A,15.327,74.125.72.147,15169,12.822,74,0,1
13206,174.674,39,33154,2,1,0,0,0,N/A,30.474,105,3,35.195,31,33664,0,37.294,33152,0,31.008,30,2,1,0,N/A,30.08,42,2,0,1,N/A,34.798,74.125.181.6,15169,28.942,74,0,1
13209,32.545,39,33154,2,1,0,0,0,N/A,17.956,105,3,17.815,31,33664,0,22.769,33152,0,34.936,30,2,1,0,N/A,17.503,42,2,0,1,N/A,17.576,74.125.47.135,15169,17.082,74,0,1
13210,98.744,39,33154,2,1,0,0,0,N/A,3.323,105,3,3.333,31,33664,0,10.867,33152,0,3.056,30,2,1,0,N/A,3.258,42,2,0,1,N/A,3.192,74.125.47.133,15169,3.063,74,0,1
13212,89.013,39,33154,2,1,0,0,0,N/A,20.081,105,3,18.295,31,33664,0,20.729,33152,0,18.007,30,2,1,0,N/A,18.487,42,2,0,1,N/A,18.76,173.194.90.9,15169,18.977,74,0,1
13213,227.244,39,33154,2,1,0,0,0,N/A,19.575,105,3,58.155,31,33664,0,22.26,33152,0,18.21,30,2,1,0,N/A,19.627,42,2,0,1,N/A,77.809,74.125.183.200,15169,30.546,74,0,1
13214,312.845,39,33154,2,1,0,0,0,N/A,14.427,105,3,13.116,31,33664,0,31.053,33152,0,13.114,30,2,1,0,N/A,13.239,42,2,0,1,N/A,12.846,74.125.181.194,15169,13.407,74,0,1
13218,227.327,39,33154,2,1,0,0,0,N/A,217.111,105,3,216.457,31,33664,0,218.56,33152,0,7.555,30,2,1,0,N/A,7.867,42,2,0,1,N/A,7.808,74.125.181.194,15169,7.698,74,0,1
13219,47,39,33154,2,1,0,0,0,N/A,35.918,105,3,35.019,31,33664,0,35.954,33152,0,34.964,30,2,1,0,N/A,35.02,42,2,0,1,N/A,34.916,74.125.181.6,15169,34.856,74,0,1
13220,65.462,39,33154,2,1,0,0,0,N/A,46.865,105,3,46.562,31,33664,0,47.3,33152,0,46.194,30,2,1,0,N/A,46.611,42,2,0,1,N/A,47.578,74.125.47.5,15169,47.366,74,0,1
13222,157.315,39,33154,2,1,0,0,0,N/A,12.824,105,3,32.589,31,33664,0,13.316,33152,0,13.282,30,2,1,0,N/A,11.893,42,2,0,1,N/A,13.354,74.125.72.147,15169,64.978,74,0,1
13226,394.978,39,33154,2,1,0,0,0,N/A,38.608,105,3,37.951,31,33664,0,283.385,33152,0,105.081,30,2,1,0,N/A,38.587,42,2,0,1,N/A,39.516,74.125.73.87,15169,40.141,74,0,1
13227,339.825,39,33154,2,1,0,0,0,N/A,51.951,105,3,48.521,31,33664,0,51.773,33152,0,11.459,30,2,1,0,N/A,11.595,42,2,0,1,N/A,10.644,173.194.93.13,15169,45.369,74,0,1
13229,736.327,39,33154,2,1,0,0,0,N/A,52.648,105,3,18.392,31,33664,0,54.144,33152,0,17.913,30,2,1,0,N/A,17.953,42,2,0,1,N/A,53.763,74.125.41.14,15169,17.607,74,0,1
13230,114.939,39,33154,2,1,0,0,0,N/A,13.05,105,3,13.599,31,33664,0,20.144,33152,0,12.865,30,2,1,0,N/A,13.48,42,2,0,1,N/A,12.696,74.125.47.150,15169,12.856,74,0,1
13231,401.741,39,33154,2,1,0,0,0,N/A,186.219,105,3,54.631,31,33664,0,28.466,33152,0,22.523,30,2,1,0,N/A,22.612,42,2,0,1,N/A,22.452,74.125.47.139,15169,25.779,74,0,1
13237,106.353,39,33154,2,1,0,0,0,N/A,90.463,105,3,89.914,31,33664,0,89.546,33152,0,83.387,30,2,1,0,N/A,83.023,42,2,0,1,N/A,71.123,74.125.42.139,15169,72.332,74,0,1
13244,96.573,39,33154,2,1,0,0,0,N/A,28.607,105,3,31.753,31,33664,0,30.807,33152,0,14.805,30,2,1,0,N/A,14.964,42,2,0,1,N/A,17.172,74.125.19.14,15169,17.164,74,0,1
13248,237.359,39,33154,2,1,0,0,0,N/A,23.671,105,3,23.088,31,33664,0,24.931,33152,0,22.92,30,2,1,0,N/A,23.468,42,2,0,1,N/A,22.523,74.125.47.4,15169,22.418,74,0,1
13249,34.952,39,33154,2,1,0,0,0,N/A,12.752,105,3,11.671,31,33664,0,15.703,33152,0,14.741,30,2,1,0,N/A,13.672,42,2,0,1,N/A,15.988,74.125.19.14,15169,13.473,74,0,1
13251,40.707,39,33154,2,1,0,0,0,N/A,3.258,105,3,22.029,31,33664,0,5.242,33152,0,5.298,30,2,1,0,N/A,5.345,42,2,0,1,N/A,2.97,74.125.46.3,15169,3.224,74,0,1
13257,231.298,39,33154,2,1,0,0,0,N/A,38.709,105,3,37.266,31,33664,0,38.874,33152,0,38.627,30,2,1,0,N/A,38.055,42,2,0,1,N/A,38.821,74.125.73.65,15169,37.4,74,0,1
13258,252.448,39,33154,2,1,0,0,0,N/A,142.447,105,3,145.763,31,33664,0,146.101,33152,0,144.265,30,2,1,0,N/A,140.197,42,2,0,1,N/A,140.222,74.125.47.12,15169,146.351,74,0,1
13262,495.652,39,33154,2,1,0,0,0,N/A,42.762,105,3,46.608,31,33664,0,46.304,33152,0,9.338,30,2,1,0,N/A,9.164,42,2,0,1,N/A,45.273,173.194.93.13,15169,8.409,74,0,1
13263,330.195,39,33154,2,1,0,0,0,N/A,32.135,105,3,34.697,31,33664,0,44.337,33152,0,32.662,30,2,1,0,N/A,29.349,42,2,0,1,N/A,31.527,74.125.47.139,15169,31.957,74,0,1
13266,30.893,39,33154,2,1,0,0,0,N/A,18.84,105,3,19.902,31,33664,0,19.088,33152,0,20.179,30,2,1,0,N/A,18.926,42,2,0,1,N/A,20.144,74.125.177.83,15169,19.994,74,0,1
13267,275.515,39,33154,2,1,0,0,0,N/A,16.654,105,3,15.942,31,33664,0,17.58,33152,0,15.913,30,2,1,0,N/A,16.451,42,2,0,1,N/A,16.19,74.125.181.193,15169,15.786,74,0,1
13271,56.636,39,33154,2,1,0,0,0,N/A,7.442,105,3,7.331,31,33664,0,20.314,33152,0,7.213,30,2,1,0,N/A,9.015,42,2,0,1,N/A,7.248,74.125.46.6,15169,8.861,74,0,1
13273,31.579,39,33154,2,1,0,0,0,N/A,8.11,105,3,8.203,31,33664,0,8.276,33152,0,7.909,30,2,1,0,N/A,8.149,42,2,0,1,N/A,7.794,74.125.47.150,15169,8.036,74,0,1
13275,131.897,39,33154,2,1,0,0,0,N/A,25.628,105,3,16.89,31,33664,0,24.518,33152,0,17.373,30,2,1,0,N/A,16.791,42,2,0,1,N/A,18.486,74.125.47.5,15169,15.726,74,0,1
13278,250.242,39,33154,2,1,0,0,0,N/A,57.026,105,3,57.559,31,33664,0,57.991,33152,0,55.43,30,2,1,0,N/A,57.185,42,2,0,1,N/A,57.578,74.125.46.6,15169,56.727,74,0,1
13280,137.112,39,33154,2,1,0,0,0,N/A,19.507,105,3,19.907,31,33664,0,20.422,33152,0,18.205,30,2,1,0,N/A,21.759,42,2,0,1,N/A,19.638,173.194.170.13,15169,19.15,74,0,1
13282,139.686,39,33154,2,1,0,0,0,N/A,13.597,105,3,10.717,31,33664,0,12.401,33152,0,10.874,30,2,1,0,N/A,10.578,42,2,0,1,N/A,11.03,173.194.169.76,15169,9.997,74,0,1
13283,111.829,39,33154,2,1,0,0,0,N/A,144.565,105,3,13.83,31,33664,0,17.832,33152,0,6.132,30,2,1,0,N/A,13.318,42,2,0,1,N/A,6.043,74.125.115.140,15169,14.612,74,0,1
13284,28.165,39,33154,2,1,0,0,0,N/A,17.688,105,3,13.637,31,33664,0,18.31,33152,0,10.674,30,2,1,0,N/A,12.424,42,2,0,1,N/A,11.218,74.125.47.135,15169,11.033,74,0,1
13288,67.323,39,33154,2,1,0,0,0,N/A,37.251,105,3,24.17,31,33664,0,40.227,33152,0,20.777,30,2,1,0,N/A,28.768,42,2,0,1,N/A,20.858,74.125.19.10,15169,60.489,74,0,1
13291,67.126,39,33154,2,1,0,0,0,N/A,53.064,105,3,51.786,31,33664,0,55.151,33152,0,52.443,30,2,1,0,N/A,50.723,42,2,0,1,N/A,142.586,74.125.181.14,15169,141.681,74,0,1
13297,31.49,39,33154,2,1,0,0,0,N/A,22.38,105,3,22.753,31,33664,0,23.347,33152,0,22.284,30,2,1,0,N/A,21.76,42,2,0,1,N/A,38.07,74.125.47.5,15169,21.975,74,0,1
13298,35.145,39,33154,2,1,0,0,0,N/A,34.335,105,3,34.566,31,33664,0,34.207,33152,0,40.819,30,2,1,0,N/A,34.437,42,2,0,1,N/A,34.026,173.194.98.2,15169,34.331,74,0,1
13299,268.595,39,33154,2,1,0,0,0,N/A,49.901,105,3,252.429,31,33664,0,46.24,33152,0,56.498,30,2,1,0,N/A,46.197,42,2,0,1,N/A,57.623,74.125.181.194,15169,42.527,74,0,1
13308,125.979,39,33154,2,1,0,0,0,N/A,16.119,105,3,14.981,31,33664,0,17.391,33152,0,16.085,30,2,1,0,N/A,15.938,42,2,0,1,N/A,16.162,173.194.169.76,15169,17.247,74,0,1
13310,227.836,39,33154,2,1,0,0,0,N/A,31.207,105,3,29.497,31,33664,0,36.8,33152,0,29.491,30,2,1,0,N/A,31.28,42,2,0,1,N/A,30.65,74.125.47.150,15169,31.359,74,0,1
13314,162.606,39,33154,2,1,0,0,0,N/A,34.241,105,3,35.52,31,33664,0,37.471,33152,0,35.108,30,2,1,0,N/A,35.584,42,2,0,1,N/A,37.433,74.125.47.9,15169,37.078,74,0,1
13316,241.552,39,33154,2,1,0,0,0,N/A,8.519,105,3,8.661,31,33664,0,9.992,33152,0,9.161,30,2,1,0,N/A,9.452,42,2,0,1,N/A,10.179,173.194.169.76,15169,10.236,74,0,1
13317,38.289,39,33154,2,1,0,0,0,N/A,15.893,105,3,14.885,31,33664,0,20.77,33152,0,15.863,30,2,1,0,N/A,15.823,42,2,0,1,N/A,15.4,74.125.73.87,15169,16.191,74,0,1
13318,641.215,39,33154,2,1,0,0,0,N/A,13.728,105,3,13.732,31,33664,0,14.194,33152,0,13.445,30,2,1,0,N/A,14.12,42,2,0,1,N/A,13.848,74.125.19.14,15169,13.388,74,0,1
13319,303.36,39,33154,2,1,0,0,0,N/A,11.62,105,3,24.919,31,33664,0,16.308,33152,0,8.855,30,2,1,0,N/A,13.912,42,2,0,1,N/A,11.269,74.125.47.4,15169,8.883,74,0,1
13321,301.572,39,33154,2,1,0,0,0,N/A,19.934,105,3,21.995,31,33664,0,24.017,33152,0,3.74,30,2,1,0,N/A,6.077,42,2,0,1,N/A,4.251,74.125.46.6,15169,19.625,74,0,1
13327,283.11,39,33154,2,1,0,0,0,N/A,20.605,105,3,21.356,31,33664,0,20.44,33152,0,23.52,30,2,1,0,N/A,20.487,42,2,0,1,N/A,17.173,74.125.73.69,15169,21.007,74,0,1
13328,88.096,39,33154,2,1,0,0,0,N/A,19.503,105,3,20.482,31,33664,0,21.81,33152,0,24.459,30,2,1,0,N/A,103.055,42,2,0,1,N/A,18.772,173.194.90.11,15169,29.756,74,0,1
13330,153.544,39,33154,2,1,0,0,0,N/A,37.594,105,3,23.931,31,33664,0,41.642,33152,0,23.272,30,2,1,0,N/A,23.685,42,2,0,1,N/A,30.149,74.125.19.10,15169,24.086,74,0,1
13333,264.245,39,33154,2,1,0,0,0,N/A,2.925,105,3,2.74,31,33664,0,8.373,33152,0,5.192,30,2,1,0,N/A,5.574,42,2,0,1,N/A,5.256,74.125.47.3,15169,4.777,74,0,1
13334,143.204,39,33154,2,1,0,0,0,N/A,5.339,105,3,19.857,31,33664,0,25.985,33152,0,5.402,30,2,1,0,N/A,5.324,42,2,0,1,N/A,5.129,74.125.19.14,15169,5.186,74,0,1
13336,35.562,39,33154,2,1,0,0,0,N/A,36.268,105,3,36.157,31,33664,0,36.364,33152,0,34.439,30,2,1,0,N/A,36.192,42,2,0,1,N/A,36.496,74.125.47.140,15169,36.297,74,0,1
13338,258.062,39,33154,2,1,0,0,0,N/A,36.272,105,3,35.499,31,33664,0,36.982,33152,0,35.146,30,2,1,0,N/A,34.987,42,2,0,1,N/A,35.188,74.125.47.154,15169,36.224,74,0,1
13339,1512.86,39,33154,2,1,0,0,0,N/A,26.863,105,3,26.364,31,33664,0,11.463,33152,0,12.526,30,2,1,0,N/A,11.753,42,2,0,1,N/A,9.935,74.125.47.154,15169,17.081,74,0,1
13347,182.259,39,33154,2,1,0,0,0,N/A,8.943,105,3,8.472,31,33664,0,19.351,33152,0,9.016,30,2,1,0,N/A,9.475,42,2,0,1,N/A,8.267,74.125.46.6,15169,8.586,74,0,1
13351,205.015,39,33154,2,1,0,0,0,N/A,61.201,105,3,51.511,31,33664,0,62.831,33152,0,52.85,30,2,1,0,N/A,53.992,42,2,0,1,N/A,52.281,74.125.181.194,15169,60.898,74,0,1
13355,312.352,39,33154,2,1,0,0,0,N/A,29.924,105,3,13.621,31,33664,0,31.748,33152,0,15.743,30,2,1,0,N/A,13.574,42,2,0,1,N/A,29.608,74.125.46.6,15169,13.646,74,0,1
13358,299.373,39,33154,2,1,0,0,0,N/A,12.982,105,3,12.844,31,33664,0,12.433,33152,0,12.446,30,2,1,0,N/A,12.779,42,2,0,1,N/A,12.764,173.194.170.13,15169,12.495,74,0,1
13364,210.841,39,33154,2,1,0,0,0,N/A,41.457,105,3,13.436,31,33664,0,43.783,33152,0,7.084,30,2,1,0,N/A,8.418,42,2,0,1,N/A,6.964,74.125.41.14,15169,6.604,74,0,1
13367,46.096,39,33154,2,1,0,0,0,N/A,41.421,105,3,36.382,31,33664,0,36.73,33152,0,36.814,30,2,1,0,N/A,35.635,42,2,0,1,N/A,35.607,74.125.73.65,15169,37.075,74,0,1
13371,240.35,39,33154,2,1,0,0,0,N/A,55.033,105,3,29.078,31,33664,0,30.505,33152,0,28.232,30,2,1,0,N/A,27.483,42,2,0,1,N/A,27.938,74.125.47.141,15169,30.184,74,0,1
13376,209.943,39,33154,2,1,0,0,0,N/A,36.543,105,3,36.319,31,33664,0,37.004,33152,0,36.403,30,2,1,0,N/A,36.516,42,2,0,1,N/A,35.904,74.125.46.3,15169,36.251,74,0,1
13378,314.049,39,33154,2,1,0,0,0,N/A,38.424,105,3,76.151,31,33664,0,76.086,33152,0,42.512,30,2,1,0,N/A,39.034,42,2,0,1,N/A,73.241,74.125.181.6,15169,74.778,74,0,1
13380,28.761,39,33154,2,1,0,0,0,N/A,11.591,105,3,12.343,31,33664,0,12.746,33152,0,12.184,30,2,1,0,N/A,10.983,42,2,0,1,N/A,11.293,173.194.170.13,15169,15.053,74,0,1
13381,273.256,39,33154,2,1,0,0,0,N/A,21.738,105,3,58.505,31,33664,0,66.268,33152,0,36.775,30,2,1,0,N/A,36.123,42,2,0,1,N/A,37.06,74.125.73.65,15169,30.084,74,0,1
13387,61.703,39,33154,2,1,0,0,0,N/A,53.632,105,3,49.561,31,33664,0,58.167,33152,0,49.481,30,2,1,0,N/A,50.161,42,2,0,1,N/A,49.507,173.194.170.13,15169,54.333,74,0,1
13389,368.388,39,33154,2,1,0,0,0,N/A,46.998,105,3,47.471,31,33664,0,175.361,33152,0,48.835,30,2,1,0,N/A,47.326,42,2,0,1,N/A,47.337,74.125.41.14,15169,46.73,74,0,1
13393,192.509,39,33154,2,1,0,0,0,N/A,31.789,105,3,51.234,31,33664,0,38.265,33152,0,33.086,30,2,1,0,N/A,31.864,42,2,0,1,N/A,31.813,74.125.47.5,15169,31.841,74,0,1
13396,78.169,39,33154,2,1,0,0,0,N/A,35.35,105,3,20.188,31,33664,0,33.433,33152,0,19.188,30,2,1,0,N/A,29.828,42,2,0,1,N/A,61.872,74.125.44.86,15169,18.453,74,0,1
13397,109.853,39,33154,2,1,0,0,0,N/A,47.68,105,3,27.96,31,33664,0,59.206,33152,0,20.098,30,2,1,0,N/A,24.874,42,2,0,1,N/A,38.158,173.194.101.19,15169,28.281,74,0,1
13399,3059.79,39,33154,2,1,0,0,0,N/A,43.526,105,3,42.504,31,33664,0,43.565,33152,0,42.723,30,2,1,0,N/A,43.213,42,2,0,1,N/A,42.486,74.125.46.3,15169,43.504,74,0,1
13410,60.826,39,33154,2,1,0,0,0,N/A,59.661,105,3,59.497,31,33664,0,59.299,33152,0,63.293,30,2,1,0,N/A,59.189,42,2,0,1,N/A,53.634,173.194.98.2,15169,53.649,74,0,1
13411,147.78,39,33154,2,1,0,0,0,N/A,2.556,105,3,2.448,31,33664,0,2.41,33152,0,2.143,30,2,1,0,N/A,2.278,42,2,0,1,N/A,2.214,74.125.73.65,15169,2.129,74,0,1
13413,10.199,39,33154,2,1,0,0,0,N/A,3.169,105,3,9.337,31,33664,0,9.656,33152,0,5.431,30,2,1,0,N/A,6.294,42,2,0,1,N/A,2.629,74.125.73.65,15169,2.806,74,0,1
13414,218.65,39,33154,2,1,0,0,0,N/A,20.339,105,3,13.4,31,33664,0,19.554,33152,0,10.997,30,2,1,0,N/A,12.284,42,2,0,1,N/A,11.895,74.125.47.8,15169,13.016,74,0,1
13415,246.072,39,33154,2,1,0,0,0,N/A,27.713,105,3,27.625,31,33664,0,32.175,33152,0,32.118,30,2,1,0,N/A,36.242,42,2,0,1,N/A,31.779,74.125.181.7,15169,24.474,74,0,1
13420,391.212,39,33154,2,1,0,0,0,N/A,12.494,105,3,12.89,31,33664,0,19.258,33152,0,12.75,30,2,1,0,N/A,12.661,42,2,0,1,N/A,13.364,74.125.73.65,15169,11.801,74,0,1
13422,134.136,39,33154,2,1,0,0,0,N/A,19.04,105,3,19.078,31,33664,0,21.519,33152,0,18.226,30,2,1,0,N/A,18.386,42,2,0,1,N/A,20.887,173.194.170.13,15169,18.409,74,0,1
13428,131.756,39,33154,2,1,0,0,0,N/A,7.097,105,3,7.111,31,33664,0,24.633,33152,0,6.808,30,2,1,0,N/A,7.904,42,2,0,1,N/A,6.56,173.194.169.76,15169,7.459,74,0,1
13434,172.398,39,33154,2,1,0,0,0,N/A,16.708,105,3,15.481,31,33664,0,25.375,33152,0,21.186,30,2,1,0,N/A,23.327,42,2,0,1,N/A,18.29,74.125.47.9,15169,16.169,74,0,1
13435,127.151,39,33154,2,1,0,0,0,N/A,26.709,105,3,39.655,31,33664,0,1138.63,33152,0,26.931,30,2,1,0,N/A,19.219,42,2,0,1,N/A,12.556,74.125.181.15,15169,13.224,74,0,1
13436,236.089,39,33154,2,1,0,0,0,N/A,2.621,105,3,5.521,31,33664,0,9.339,33152,0,2.205,30,2,1,0,N/A,5.998,42,2,0,1,N/A,5.155,74.125.181.193,15169,2.384,74,0,1
13439,112.565,39,33154,2,1,0,0,0,N/A,21.125,105,3,13.167,31,33664,0,19.783,33152,0,12.208,30,2,1,0,N/A,12.306,42,2,0,1,N/A,12.988,74.125.47.3,15169,13.548,74,0,1
13441,177.246,39,33154,2,1,0,0,0,N/A,22.756,105,3,15.132,31,33664,0,22.661,33152,0,15.299,30,2,1,0,N/A,14.108,42,2,0,1,N/A,21.113,74.125.47.150,15169,14.595,74,0,1
13443,98.862,39,33154,2,1,0,0,0,N/A,47.976,105,3,45.725,31,33664,0,49.476,33152,0,45.742,30,2,1,0,N/A,49.792,42,2,0,1,N/A,45.054,173.194.98.2,15169,45.455,74,0,1
13444,164.175,39,33154,2,1,0,0,0,N/A,24.271,105,3,26.458,31,33664,0,26.692,33152,0,24.789,30,2,1,0,N/A,24.074,42,2,0,1,N/A,24.263,74.125.47.12,15169,28.961,74,0,1
13448,282.548,39,33154,2,1,0,0,0,N/A,42.314,105,3,42.646,31,33664,0,42.732,33152,0,43.813,30,2,1,0,N/A,42.099,42,2,0,1,N/A,43.485,74.125.47.4,15169,34.899,74,0,1
13449,22.356,39,33154,2,1,0,0,0,N/A,15.276,105,3,15.064,31,33664,0,1548.55,33152,0,14.58,30,2,1,0,N/A,14.501,42,2,0,1,N/A,14.61,74.125.181.194,15169,15.076,74,0,1
13452,400.6,39,33154,2,1,0,0,0,N/A,47.347,105,3,47.311,31,33664,0,46.634,33152,0,47.693,30,2,1,0,N/A,47.524,42,2,0,1,N/A,46.774,74.125.46.3,15169,47.953,74,0,1
13453,224.718,39,33154,2,1,0,0,0,N/A,14.884,105,3,15.612,31,33664,0,17.841,33152,0,9.388,30,2,1,0,N/A,8.582,42,2,0,1,N/A,9.47,74.125.181.6,15169,10.058,74,0,1
13454,307.601,39,33154,2,1,0,0,0,N/A,44.322,105,3,48.759,31,33664,0,78.111,33152,0,51.736,30,2,1,0,N/A,39.332,42,2,0,1,N/A,49.493,74.125.47.141,15169,44.88,74,0,1
13456,398.363,39,33154,2,1,0,0,0,N/A,11.556,105,3,11.587,31,33664,0,15.328,33152,0,2.954,30,2,1,0,N/A,2.799,42,2,0,1,N/A,3.152,74.125.190.15,15169,14.478,74,0,1
13457,185.478,39,33154,2,1,0,0,0,N/A,32.175,105,3,37.155,31,33664,0,32.156,33152,0,68.682,30,2,1,0,N/A,51.187,42,2,0,1,N/A,31.872,74.125.73.89,15169,34.259,74,0,1
13459,31.987,39,33154,2,1,0,0,0,N/A,31.758,105,3,30.149,31,33664,0,14.2,33152,0,15.861,30,2,1,0,N/A,15.219,42,2,0,1,N/A,30.1,74.125.46.3,15169,13.906,74,0,1
13469,228.75,39,33154,2,1,0,0,0,N/A,7.35,105,3,2.468,31,33664,0,9.698,33152,0,2.407,30,2,1,0,N/A,2.413,42,2,0,1,N/A,6.934,74.125.47.154,15169,3.178,74,0,1
13476,238.653,39,33154,2,1,0,0,0,N/A,8.995,105,3,8.937,31,33664,0,9.294,33152,0,8.944,30,2,1,0,N/A,9.16,42,2,0,1,N/A,8.737,173.194.169.76,15169,8.861,74,0,1
13477,255.813,39,33154,2,1,0,0,0,N/A,32.437,105,3,31.822,31,33664,0,33.388,33152,0,31.179,30,2,1,0,N/A,31.785,42,2,0,1,N/A,31.956,173.194.169.76,15169,32.051,74,0,1
13481,33.879,39,33154,2,1,0,0,0,N/A,33.018,105,3,26.258,31,33664,0,34.77,33152,0,24.889,30,2,1,0,N/A,25.709,42,2,0,1,N/A,24.826,74.125.73.69,15169,25.316,74,0,1
13484,123.483,39,33154,2,1,0,0,0,N/A,16.569,105,3,27.201,31,33664,0,26.049,33152,0,16.873,30,2,1,0,N/A,17.635,42,2,0,1,N/A,16.908,74.125.47.9,15169,16.217,74,0,1
13486,249.836,39,33154,2,1,0,0,0,N/A,16.429,105,3,22.268,31,33664,0,17.478,33152,0,15.677,30,2,1,0,N/A,16.313,42,2,0,1,N/A,19.629,74.125.73.69,15169,21.565,74,0,1
13488,141.506,39,33154,2,1,0,0,0,N/A,28.677,105,3,30.78,31,33664,0,29.625,33152,0,30.506,30,2,1,0,N/A,27.318,42,2,0,1,N/A,32.697,173.194.170.13,15169,28.331,74,0,1
13489,201.016,39,33154,2,1,0,0,0,N/A,18.077,105,3,18.423,31,33664,0,18.655,33152,0,17.623,30,2,1,0,N/A,19.022,42,2,0,1,N/A,17.827,173.194.98.2,15169,17.941,74,0,1
