@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% class
@attribute ok {1,0}
@data
28573,471.369,39,33154,2,1,0,0,0,N/A,59.619,105,3,56.419,31,33664,0,58.589,33152,0,52.826,30,2,1,0,N/A,55.418,74.125.41.70,15169,1
28579,37.119,39,33154,2,1,0,0,0,N/A,32.325,105,3,30.741,31,33664,0,31.626,33152,0,33.632,30,2,1,0,N/A,37.63,173.194.170.13,15169,1
28583,185.385,39,33154,2,1,0,0,0,N/A,37.681,105,3,36.88,31,33664,0,36.275,33152,0,46.246,30,2,1,0,N/A,35.959,74.125.47.9,15169,1
28587,113.389,39,33154,2,1,0,0,0,N/A,15.275,105,3,14.472,31,33664,0,14.18,33152,0,14.066,30,2,1,0,N/A,14.395,173.194.170.13,15169,1
28590,331.548,39,33154,2,1,0,0,0,N/A,30.474,105,3,28.751,31,33664,0,27.739,33152,0,44.318,30,2,1,0,N/A,14.933,173.194.171.7,15169,1
28600,216.201,39,33154,2,1,0,0,0,N/A,3.139,105,3,3.718,31,33664,0,3.18,33152,0,2.813,30,2,1,0,N/A,11.009,74.125.183.200,15169,1
28608,44.852,39,33154,2,1,0,0,0,N/A,17.046,105,3,16.841,31,33664,0,16.292,33152,0,17.286,30,2,1,0,N/A,16.353,74.125.44.86,15169,1
28609,200.904,39,33154,2,1,0,0,0,N/A,41.069,105,3,49.679,31,33664,0,57.297,33152,0,30.371,30,2,1,0,N/A,53.387,74.125.46.3,15169,1
28613,388.2,39,33154,2,1,0,0,0,N/A,19.813,105,3,12.096,31,33664,0,21.34,33152,0,4.929,30,2,1,0,N/A,14.064,172.217.32.134,15169,1
28614,203.679,39,33154,2,1,0,0,0,N/A,46.825,105,3,49.781,31,33664,0,47.271,33152,0,46.443,30,2,1,0,N/A,48.476,74.125.47.154,15169,1
28619,227.621,39,33154,2,1,0,0,0,N/A,19.077,105,3,18.618,31,33664,0,20.664,33152,0,18.227,30,2,1,0,N/A,29.719,74.125.190.130,15169,1
28622,293.003,39,33154,2,1,0,0,0,N/A,130.494,105,3,140.121,31,33664,0,157.165,33152,0,134.637,30,2,1,0,N/A,137.74,74.125.46.6,15169,1
28623,35.18,39,33154,2,1,0,0,0,N/A,26.542,105,3,27.863,31,33664,0,37.316,33152,0,26.192,30,2,1,0,N/A,24.727,74.125.47.5,15169,1
28625,76.098,39,33154,2,1,0,0,0,N/A,53.423,105,3,53.118,31,33664,0,1155.42,33152,0,28.36,30,2,1,0,N/A,27.542,74.125.47.9,15169,1
28632,198.803,39,33154,2,1,0,0,0,N/A,13.917,105,3,13.907,31,33664,0,25.979,33152,0,13.639,30,2,1,0,N/A,14.215,173.194.98.2,15169,1
28634,144.073,39,33154,2,1,0,0,0,N/A,45.979,105,3,48.199,31,33664,0,16.234,33152,0,13.119,30,2,1,0,N/A,15.914,173.194.101.6,15169,1
28641,45.086,39,33154,2,1,0,0,0,N/A,28.138,105,3,27.272,31,33664,0,27.524,33152,0,27.686,30,2,1,0,N/A,27.646,173.194.170.13,15169,1
28642,20.525,39,33154,2,1,0,0,0,N/A,13.557,105,3,13.37,31,33664,0,15.213,33152,0,13.322,30,2,1,0,N/A,12.577,173.194.170.13,15169,1
28652,31.281,39,33154,2,1,0,0,0,N/A,9.465,105,3,9.999,31,33664,0,26.419,33152,0,9.148,30,2,1,0,N/A,9.27,173.194.170.13,15169,1
28657,663.124,39,33154,2,1,0,0,0,N/A,35.707,105,3,36.163,31,33664,0,35.856,33152,0,36.776,30,2,1,0,N/A,37.679,74.125.41.14,15169,1
28658,146.853,39,33154,2,1,0,0,0,N/A,6.749,105,3,5.816,31,33664,0,5.869,33152,0,5.531,30,2,1,0,N/A,7.037,74.125.47.150,15169,1
28661,122.48,39,33154,2,1,0,0,0,N/A,77.957,105,3,86.881,31,33664,0,127.995,33152,0,87.797,30,2,1,0,N/A,84.512,74.125.73.69,15169,1
28665,168.228,39,33154,2,1,0,0,0,N/A,8.115,105,3,8.322,31,33664,0,15.247,33152,0,8.143,30,2,1,0,N/A,8.714,74.125.47.9,15169,1
28670,75.677,39,33154,2,1,0,0,0,N/A,16.301,105,3,17.076,31,33664,0,18.157,33152,0,2.366,30,2,1,0,N/A,41.612,74.125.19.14,15169,1
28672,177.869,39,33154,2,1,0,0,0,N/A,4.196,105,3,4.487,31,33664,0,4.434,33152,0,3.795,30,2,1,0,N/A,4.081,74.125.183.200,15169,1
28677,62.009,39,33154,2,1,0,0,0,N/A,14.199,105,3,13.837,31,33664,0,21.826,33152,0,21.09,30,2,1,0,N/A,16.637,74.125.76.4,15169,1
28683,88.613,39,33154,2,1,0,0,0,N/A,42.581,105,3,30.09,31,33664,0,29.831,33152,0,64.264,30,2,1,0,N/A,31.213,74.125.181.194,15169,1
28691,44.786,39,33154,2,1,0,0,0,N/A,15.66,105,3,12.416,31,33664,0,15.036,33152,0,15.748,30,2,1,0,N/A,16.083,74.125.19.14,15169,1
28696,17.645,39,33154,2,1,0,0,0,N/A,11.467,105,3,11.294,31,33664,0,11.589,33152,0,11.043,30,2,1,0,N/A,10.927,173.194.170.13,15169,1
28705,535.253,39,33154,2,1,0,0,0,N/A,7.948,105,3,2.511,31,33664,0,2.888,33152,0,2.444,30,2,1,0,N/A,2.904,74.125.41.70,15169,1
28708,373.518,39,33154,2,1,0,0,0,N/A,62.066,105,3,62.442,31,33664,0,63.379,33152,0,61.74,30,2,1,0,N/A,60.074,173.194.91.78,15169,1
28714,553.159,39,33154,2,1,0,0,0,N/A,40.584,105,3,38.523,31,33664,0,4.844,33152,0,4.158,30,2,1,0,N/A,4.836,173.194.171.12,15169,1
28715,162.77,39,33154,2,1,0,0,0,N/A,3.985,105,3,5.549,31,33664,0,3.868,33152,0,4.521,30,2,1,0,N/A,3.662,74.125.46.3,15169,1
28717,459.793,39,33154,2,1,0,0,0,N/A,48.642,105,3,46.334,31,33664,0,50.058,33152,0,46.682,30,2,1,0,N/A,50.609,172.217.32.135,15169,1
28727,536.959,39,33154,2,1,0,0,0,N/A,64.087,105,3,63.385,31,33664,0,191.585,33152,0,63.923,30,2,1,0,N/A,64.266,74.125.41.70,15169,1
28729,294.204,39,33154,2,1,0,0,0,N/A,30.254,105,3,29.889,31,33664,0,35.254,33152,0,29.722,30,2,1,0,N/A,30.906,74.125.47.141,15169,1
28733,560.761,39,33154,2,1,0,0,0,N/A,54.409,105,3,54.171,31,33664,0,54.09,33152,0,55.529,30,2,1,0,N/A,53.005,173.194.91.87,15169,1
28734,63.448,39,33154,2,1,0,0,0,N/A,19.705,105,3,16.095,31,33664,0,18.26,33152,0,14.928,30,2,1,0,N/A,18.793,74.125.19.10,15169,1
28736,120.86,39,33154,2,1,0,0,0,N/A,18.707,105,3,18.827,31,33664,0,31.628,33152,0,18.376,30,2,1,0,N/A,18.432,74.125.47.5,15169,1
28738,20.662,39,33154,2,1,0,0,0,N/A,20.82,105,3,20.691,31,33664,0,23.044,33152,0,19.832,30,2,1,0,N/A,20.048,74.125.181.6,15169,1
28740,36.21,39,33154,2,1,0,0,0,N/A,11.413,105,3,11.233,31,33664,0,11.644,33152,0,10.524,30,2,1,0,N/A,10.759,173.194.169.76,15169,1
28741,196.458,39,33154,2,1,0,0,0,N/A,28.799,105,3,30.486,31,33664,0,29.201,33152,0,297.073,30,2,1,0,N/A,29.162,74.125.73.65,15169,1
28745,231.508,39,33154,2,1,0,0,0,N/A,37.18,105,3,38.098,31,33664,0,37.84,33152,0,37.006,30,2,1,0,N/A,36.858,74.125.181.193,15169,1
28752,106.762,39,33154,2,1,0,0,0,N/A,32.181,105,3,33.314,31,33664,0,34.109,33152,0,33.141,30,2,1,0,N/A,32.057,74.125.181.14,15169,1
28754,38.863,39,33154,2,1,0,0,0,N/A,25.862,105,3,27.063,31,33664,0,28.062,33152,0,24.459,30,2,1,0,N/A,24.681,74.125.181.7,15169,1
28755,31.611,39,33154,2,1,0,0,0,N/A,18.065,105,3,18.578,31,33664,0,30.374,33152,0,18.269,30,2,1,0,N/A,17.617,74.125.46.3,15169,1
28760,34.467,39,33154,2,1,0,0,0,N/A,12.499,105,3,12.851,31,33664,0,12.398,33152,0,11.937,30,2,1,0,N/A,11.74,173.194.169.76,15169,1
28764,100.711,39,33154,2,1,0,0,0,N/A,8.161,105,3,22.373,31,33664,0,22.592,33152,0,11.573,30,2,1,0,N/A,12.03,74.125.19.10,15169,1
28768,59.497,39,33154,2,1,0,0,0,N/A,43.902,105,3,160.571,31,33664,0,60.34,33152,0,43.276,30,2,1,0,N/A,46.887,74.125.47.150,15169,1
28769,161.954,39,33154,2,1,0,0,0,N/A,31.393,105,3,29.46,31,33664,0,34.94,33152,0,30.406,30,2,1,0,N/A,46.523,74.125.47.4,15169,1
28772,27.783,39,33154,2,1,0,0,0,N/A,19.767,105,3,20.589,31,33664,0,22.21,33152,0,20.696,30,2,1,0,N/A,19.243,74.125.181.194,15169,1
28777,159.407,39,33154,2,1,0,0,0,N/A,41.992,105,3,36.261,31,33664,0,29.107,33152,0,8.332,30,2,1,0,N/A,11.136,74.125.47.150,15169,1
28782,21.29,39,33154,2,1,0,0,0,N/A,9.903,105,3,6.531,31,33664,0,18.847,33152,0,6.565,30,2,1,0,N/A,9.624,173.194.169.76,15169,1
28786,161.505,39,33154,2,1,0,0,0,N/A,31.862,105,3,31.237,31,33664,0,33.505,33152,0,31.165,30,2,1,0,N/A,30.845,74.125.181.14,15169,1
28787,144.459,39,33154,2,1,0,0,0,N/A,49.816,105,3,46.01,31,33664,0,46.915,33152,0,51.408,30,2,1,0,N/A,50.059,74.125.47.4,15169,1
28792,25.166,39,33154,2,1,0,0,0,N/A,14.909,105,3,15.252,31,33664,0,15.501,33152,0,15.057,30,2,1,0,N/A,15.111,74.125.181.194,15169,1
28813,130.139,39,33154,2,1,0,0,0,N/A,23.365,105,3,24.235,31,33664,0,31.046,33152,0,24.968,30,2,1,0,N/A,23.427,74.125.47.4,15169,1
28814,482.333,39,33154,2,1,0,0,0,N/A,54.825,105,3,1507.37,31,33664,0,51.957,33152,0,43.801,30,2,1,0,N/A,45.357,74.125.190.28,15169,1
28821,678.736,39,33154,2,1,0,0,0,N/A,30.303,105,3,29.543,31,33664,0,29.885,33152,0,30.408,30,2,1,0,N/A,29.073,173.194.91.88,15169,1
28825,60.389,39,33154,2,1,0,0,0,N/A,29.411,105,3,27.303,31,33664,0,25.263,33152,0,26.835,30,2,1,0,N/A,23.627,74.125.177.69,15169,1
28826,205.762,39,33154,2,1,0,0,0,N/A,17.242,105,3,17.405,31,33664,0,20.136,33152,0,17.349,30,2,1,0,N/A,16.649,74.125.190.11,15169,1
28834,80.356,39,33154,2,1,0,0,0,N/A,17.289,105,3,17.475,31,33664,0,20.022,33152,0,21.602,30,2,1,0,N/A,16.887,74.125.72.147,15169,1
28836,168.209,39,33154,2,1,0,0,0,N/A,92.372,105,3,92.176,31,33664,0,62.242,33152,0,57.052,30,2,1,0,N/A,90.964,74.125.45.15,15169,1
28837,383.322,39,33154,2,1,0,0,0,N/A,2.715,105,3,5.376,31,33664,0,5.939,33152,0,2.41,30,2,1,0,N/A,5.525,172.217.32.134,15169,1
28856,15.716,39,33154,2,1,0,0,0,N/A,9.032,105,3,8.456,31,33664,0,9.234,33152,0,9.157,30,2,1,0,N/A,9.181,173.194.170.13,15169,1
28864,1059.29,39,33154,2,1,0,0,0,N/A,9.501,105,3,10.407,31,33664,0,12.18,33152,0,9.341,30,2,1,0,N/A,9.775,74.125.19.10,15169,1
28865,45.895,39,33154,2,1,0,0,0,N/A,16.459,105,3,17.69,31,33664,0,21.812,33152,0,16.433,30,2,1,0,N/A,17.011,74.125.177.83,15169,1
28866,24.018,39,33154,2,1,0,0,0,N/A,15.825,105,3,17.043,31,33664,0,19.401,33152,0,15.91,30,2,1,0,N/A,13.611,173.194.169.76,15169,1
28887,143.985,39,33154,2,1,0,0,0,N/A,31.557,105,3,31.637,31,33664,0,31.638,33152,0,31.277,30,2,1,0,N/A,31.774,74.125.181.12,15169,1
28889,26.162,39,33154,2,1,0,0,0,N/A,9.634,105,3,9.457,31,33664,0,15.217,33152,0,9.992,30,2,1,0,N/A,9.119,74.125.73.79,15169,1
28890,30.585,39,33154,2,1,0,0,0,N/A,19.157,105,3,25.284,31,33664,0,24.618,33152,0,17.225,30,2,1,0,N/A,17.703,173.194.169.76,15169,1
28895,183.046,39,33154,2,1,0,0,0,N/A,18.646,105,3,16.562,31,33664,0,16.88,33152,0,15.939,30,2,1,0,N/A,14.561,74.125.181.193,15169,1
28898,143.187,39,33154,2,1,0,0,0,N/A,8.167,105,3,7.963,31,33664,0,13.73,33152,0,7.734,30,2,1,0,N/A,7.615,74.125.47.12,15169,1
28913,45.505,39,33154,2,1,0,0,0,N/A,31.805,105,3,36.458,31,33664,0,34.224,33152,0,36.811,30,2,1,0,N/A,31.769,74.125.73.65,15169,1
28922,130.681,39,33154,2,1,0,0,0,N/A,12.379,105,3,13.173,31,33664,0,19.695,33152,0,12.043,30,2,1,0,N/A,13.126,74.125.47.154,15169,1
28930,268.972,39,33154,2,1,0,0,0,N/A,20.876,105,3,20.988,31,33664,0,27.416,33152,0,20.648,30,2,1,0,N/A,20.122,74.125.47.5,15169,1
28933,144.19,39,33154,2,1,0,0,0,N/A,48.181,105,3,100.874,31,33664,0,816.801,33152,0,26.119,30,2,1,0,N/A,26.137,74.125.47.9,15169,1
28939,519.804,39,33154,2,1,0,0,0,N/A,53.285,105,3,53.458,31,33664,0,185.723,33152,0,52.716,30,2,1,0,N/A,52.576,173.194.93.20,15169,1
28959,145.783,39,33154,2,1,0,0,0,N/A,27.435,105,3,26.885,31,33664,0,29.588,33152,0,28.972,30,2,1,0,N/A,44.436,74.125.47.154,15169,1
28964,292.309,39,33154,2,1,0,0,0,N/A,73.669,105,3,52.363,31,33664,0,52.478,33152,0,37.895,30,2,1,0,N/A,52.369,74.125.41.70,15169,1
28965,41.829,39,33154,2,1,0,0,0,N/A,32.7,105,3,40.54,31,33664,0,39.389,33152,0,66.32,30,2,1,0,N/A,41.435,74.125.181.7,15169,1
28970,152.237,39,33154,2,1,0,0,0,N/A,2.591,105,3,2.641,31,33664,0,12.643,33152,0,2.33,30,2,1,0,N/A,2.072,74.125.46.6,15169,1
28973,137.621,39,33154,2,1,0,0,0,N/A,23.408,105,3,24.695,31,33664,0,22.699,33152,0,18.516,30,2,1,0,N/A,24.17,74.125.47.14,15169,1
28977,36.777,39,33154,2,1,0,0,0,N/A,20.169,105,3,17.832,31,33664,0,16.538,33152,0,22.621,30,2,1,0,N/A,17.836,173.194.170.13,15169,1
28982,50.469,39,33154,2,1,0,0,0,N/A,40.481,105,3,42.954,31,33664,0,42.804,33152,0,152.669,30,2,1,0,N/A,39.174,173.194.169.76,15169,1
28985,36.906,39,33154,2,1,0,0,0,N/A,19.975,105,3,47.721,31,33664,0,31.052,33152,0,59.126,30,2,1,0,N/A,22.097,173.194.170.13,15169,1
28991,900.835,39,33154,2,1,0,0,0,N/A,51.147,105,3,52.561,31,33664,0,51.319,33152,0,53.128,30,2,1,0,N/A,51.124,74.125.47.9,15169,1
29000,89.379,39,33154,2,1,0,0,0,N/A,48.087,105,3,15.558,31,33664,0,17.532,33152,0,14.327,30,2,1,0,N/A,14.514,74.125.19.10,15169,1
29004,114.257,39,33154,2,1,0,0,0,N/A,21.344,105,3,20.866,31,33664,0,21.505,33152,0,20.779,30,2,1,0,N/A,21.174,74.125.76.4,15169,1
29010,53.007,39,33154,2,1,0,0,0,N/A,21.399,105,3,39.664,31,33664,0,22.132,33152,0,19.778,30,2,1,0,N/A,19.556,74.125.19.14,15169,1
29012,20.804,39,33154,2,1,0,0,0,N/A,10.993,105,3,12.867,31,33664,0,19.405,33152,0,10.453,30,2,1,0,N/A,11.244,74.125.73.89,15169,1
29017,87.353,39,33154,2,1,0,0,0,N/A,36.966,105,3,37.557,31,33664,0,38.311,33152,0,37.165,30,2,1,0,N/A,36.72,173.194.90.9,15169,1
29041,391.561,39,33154,2,1,0,0,0,N/A,30.677,105,3,23.999,31,33664,0,23.462,33152,0,22.804,30,2,1,0,N/A,23.379,74.125.190.140,15169,1
29053,337.126,39,33154,2,1,0,0,0,N/A,84.41,105,3,78.075,31,33664,0,104.458,33152,0,86.619,30,2,1,0,N/A,78.634,173.194.98.2,15169,1
29066,304.747,39,33154,2,1,0,0,0,N/A,12.714,105,3,13.269,31,33664,0,13.276,33152,0,24.753,30,2,1,0,N/A,13.64,74.125.72.147,15169,1
29078,77.533,39,33154,2,1,0,0,0,N/A,12.349,105,3,11.888,31,33664,0,12.892,33152,0,10.789,30,2,1,0,N/A,30.607,74.125.72.147,15169,1
29080,429.4,39,33154,2,1,0,0,0,N/A,6.706,105,3,6.501,31,33664,0,41.674,33152,0,6.462,30,2,1,0,N/A,6.304,74.125.41.11,15169,1
29086,545.396,39,33154,2,1,0,0,0,N/A,4.745,105,3,4.884,31,33664,0,130.432,33152,0,2.54,30,2,1,0,N/A,2.595,173.194.171.7,15169,1
29091,2230.72,39,33154,2,1,0,0,0,N/A,368.116,105,3,358.63,31,33664,0,5.409,33152,0,253.556,30,2,1,0,N/A,273.923,74.125.47.12,15169,1
29105,95.431,39,33154,2,1,0,0,0,N/A,44.794,105,3,88.916,31,33664,0,65.53,33152,0,44.984,30,2,1,0,N/A,44.698,74.125.177.71,15169,1
29106,29.929,39,33154,2,1,0,0,0,N/A,10.876,105,3,9.188,31,33664,0,9.409,33152,0,10.212,30,2,1,0,N/A,9.004,173.194.169.76,15169,1
29107,521.549,39,33154,2,1,0,0,0,N/A,4.769,105,3,5.264,31,33664,0,133.258,33152,0,2.925,30,2,1,0,N/A,5.158,173.194.171.7,15169,1
29122,11.159,39,33154,2,1,0,0,0,N/A,9.214,105,3,8.625,31,33664,0,10.547,33152,0,8.58,30,2,1,0,N/A,8.862,173.194.169.76,15169,1
29126,139.342,39,33154,2,1,0,0,0,N/A,79.17,105,3,62.708,31,33664,0,80.777,33152,0,74.263,30,2,1,0,N/A,67.926,74.125.42.139,15169,1
29133,833.974,39,33154,2,1,0,0,0,N/A,800.389,105,3,838.081,31,33664,0,839.411,33152,0,809.977,30,2,1,0,N/A,800.74,74.125.181.14,15169,1
29148,188.21,39,33154,2,1,0,0,0,N/A,5.727,105,3,5.529,31,33664,0,28.725,33152,0,7.154,30,2,1,0,N/A,19.831,74.125.46.6,15169,1
29149,87.168,39,33154,2,1,0,0,0,N/A,15.713,105,3,6.753,31,33664,0,7.369,33152,0,5.458,30,2,1,0,N/A,13.568,74.125.45.129,15169,1
29154,31.183,39,33154,2,1,0,0,0,N/A,26.157,105,3,26.005,31,33664,0,48.854,33152,0,27.697,30,2,1,0,N/A,75.126,74.125.181.14,15169,1
29161,43.046,39,33154,2,1,0,0,0,N/A,5.241,105,3,7.565,31,33664,0,23.062,33152,0,7.52,30,2,1,0,N/A,5.918,74.125.46.3,15169,1
29165,526.558,39,33154,2,1,0,0,0,N/A,34.635,105,3,27.26,31,33664,0,157.002,33152,0,27.4,30,2,1,0,N/A,27.913,74.125.41.92,15169,1
29175,137.15,39,33154,2,1,0,0,0,N/A,11.347,105,3,10.442,31,33664,0,17.184,33152,0,10.569,30,2,1,0,N/A,10.923,74.125.181.6,15169,1
29183,130.152,39,33154,2,1,0,0,0,N/A,16.18,105,3,14.666,31,33664,0,34.697,33152,0,16.013,30,2,1,0,N/A,16.069,74.125.44.82,15169,1
29187,123.856,39,33154,2,1,0,0,0,N/A,18.949,105,3,13.291,31,33664,0,27.155,33152,0,13.564,30,2,1,0,N/A,52.957,74.125.73.74,15169,1
29190,365.309,39,33154,2,1,0,0,0,N/A,31.721,105,3,47.896,31,33664,0,48.933,33152,0,33.061,30,2,1,0,N/A,30.133,74.125.46.6,15169,1
29205,161.492,39,33154,2,1,0,0,0,N/A,38.993,105,3,33.973,31,33664,0,33.627,33152,0,39.416,30,2,1,0,N/A,45.113,74.125.181.193,15169,1
29208,35.324,39,33154,2,1,0,0,0,N/A,29.617,105,3,30.585,31,33664,0,27.161,33152,0,26.195,30,2,1,0,N/A,26.904,173.194.169.76,15169,1
29210,32.174,39,33154,2,1,0,0,0,N/A,26.846,105,3,29.42,31,33664,0,33.603,33152,0,30.133,30,2,1,0,N/A,27.423,173.194.169.76,15169,1
29212,42.732,39,33154,2,1,0,0,0,N/A,40.072,105,3,39.75,31,33664,0,41.269,33152,0,32.494,30,2,1,0,N/A,43.374,74.125.181.6,15169,1
29213,250.871,39,33154,2,1,0,0,0,N/A,45.936,105,3,35.755,31,33664,0,32.782,33152,0,35.749,30,2,1,0,N/A,40.363,74.125.47.141,15169,1
29216,49.29,39,33154,2,1,0,0,0,N/A,22.506,105,3,28.825,31,33664,0,29.198,33152,0,27.816,30,2,1,0,N/A,28.785,74.125.181.12,15169,1
29218,26.305,39,33154,2,1,0,0,0,N/A,25.396,105,3,28.251,31,33664,0,25.113,33152,0,25.409,30,2,1,0,N/A,28.566,74.125.73.65,15169,1
29223,198.55,39,33154,2,1,0,0,0,N/A,47.404,105,3,28.479,31,33664,0,43.122,33152,0,29.855,30,2,1,0,N/A,27.713,173.194.98.2,15169,1
29226,235.959,39,33154,2,1,0,0,0,N/A,103.341,105,3,163.57,31,33664,0,127.089,33152,0,174.212,30,2,1,0,N/A,175.122,173.194.170.13,15169,1
29230,126.804,39,33154,2,1,0,0,0,N/A,4.202,105,3,4.132,31,33664,0,9.653,33152,0,4.303,30,2,1,0,N/A,3.375,74.125.181.193,15169,1
29232,27.715,39,33154,2,1,0,0,0,N/A,20.258,105,3,19.968,31,33664,0,20.799,33152,0,21.204,30,2,1,0,N/A,19.595,173.194.169.76,15169,1
29239,223.003,39,33154,2,1,0,0,0,N/A,5.099,105,3,5.068,31,33664,0,8.201,33152,0,2.929,30,2,1,0,N/A,4.995,74.125.181.5,15169,1
29242,172.542,39,33154,2,1,0,0,0,N/A,30.097,105,3,28.823,31,33664,0,30.575,33152,0,27.874,30,2,1,0,N/A,30.198,173.194.90.10,15169,1
29248,16.905,39,33154,2,1,0,0,0,N/A,3.006,105,3,2.88,31,33664,0,8.467,33152,0,4.422,30,2,1,0,N/A,5.257,74.125.181.6,15169,1
29250,159.479,39,33154,2,1,0,0,0,N/A,38.613,105,3,30.06,31,33664,0,42.255,33152,0,38.265,30,2,1,0,N/A,38.283,74.125.47.150,15169,1
29255,240.463,39,33154,2,1,0,0,0,N/A,9.039,105,3,8.769,31,33664,0,24.09,33152,0,8.382,30,2,1,0,N/A,8.184,74.125.47.9,15169,1
29262,167.851,39,33154,2,1,0,0,0,N/A,48.759,105,3,43.104,31,33664,0,53.57,33152,0,48.796,30,2,1,0,N/A,49.478,74.125.47.150,15169,1
29277,117.532,39,33154,2,1,0,0,0,N/A,4.483,105,3,4.324,31,33664,0,12.294,33152,0,4.089,30,2,1,0,N/A,3.105,74.125.73.87,15169,1
29278,278.18,39,33154,2,1,0,0,0,N/A,53.59,105,3,51.849,31,33664,0,53.089,33152,0,52.331,30,2,1,0,N/A,52.113,74.125.47.4,15169,1
29279,39.094,39,33154,2,1,0,0,0,N/A,22.527,105,3,22.928,31,33664,0,24.333,33152,0,22.266,30,2,1,0,N/A,30.501,74.125.47.154,15169,1
29282,277.904,39,33154,2,1,0,0,0,N/A,71.409,105,3,71.756,31,33664,0,71.257,33152,0,90.278,30,2,1,0,N/A,70.341,74.125.47.154,15169,1
29285,773.687,39,33154,2,1,0,0,0,N/A,10.437,105,3,11.666,31,33664,0,11.756,33152,0,11.77,30,2,1,0,N/A,12.858,74.125.181.6,15169,1
29289,31.667,39,33154,2,1,0,0,0,N/A,21.387,105,3,29.426,31,33664,0,30.924,33152,0,115.527,30,2,1,0,N/A,22.94,74.125.73.65,15169,1
29295,81.338,39,33154,2,1,0,0,0,N/A,34.555,105,3,36.226,31,33664,0,40.903,33152,0,39.021,30,2,1,0,N/A,50.33,74.125.19.14,15169,1
29299,32.901,39,33154,2,1,0,0,0,N/A,29.045,105,3,26.681,31,33664,0,30.583,33152,0,28.62,30,2,1,0,N/A,31.791,173.194.170.13,15169,1
29321,63.777,39,33154,2,1,0,0,0,N/A,36.82,105,3,32.927,31,33664,0,37.268,33152,0,25.316,30,2,1,0,N/A,34.102,74.125.181.14,15169,1
29322,28.177,39,33154,2,1,0,0,0,N/A,15.205,105,3,19.57,31,33664,0,18.918,33152,0,18.311,30,2,1,0,N/A,16.409,173.194.170.13,15169,1
29327,146.283,39,33154,2,1,0,0,0,N/A,27.025,105,3,20.291,31,33664,0,21.323,33152,0,26.33,30,2,1,0,N/A,20.57,74.125.47.154,15169,1
29329,45.066,39,33154,2,1,0,0,0,N/A,29.444,105,3,19.286,31,33664,0,30.034,33152,0,14.919,30,2,1,0,N/A,16.182,173.194.169.76,15169,1
29330,337.097,39,33154,2,1,0,0,0,N/A,13.4,105,3,20.379,31,33664,0,50.565,33152,0,13.099,30,2,1,0,N/A,13.207,74.125.73.69,15169,1
29335,152.993,39,33154,2,1,0,0,0,N/A,33.784,105,3,30.182,31,33664,0,28.989,33152,0,28.857,30,2,1,0,N/A,33.512,74.125.73.89,15169,1
29336,24.476,39,33154,2,1,0,0,0,N/A,17.522,105,3,5.888,31,33664,0,36.692,33152,0,6.586,30,2,1,0,N/A,5.732,74.125.181.194,15169,1
29338,79.111,39,33154,2,1,0,0,0,N/A,11.286,105,3,3.451,31,33664,0,3.561,33152,0,3.273,30,2,1,0,N/A,3.348,74.125.72.147,15169,1
29339,30.296,39,33154,2,1,0,0,0,N/A,26.952,105,3,26.443,31,33664,0,32.231,33152,0,24.35,30,2,1,0,N/A,24.733,74.125.181.6,15169,1
29349,128.266,39,33154,2,1,0,0,0,N/A,23.205,105,3,18.925,31,33664,0,16.401,33152,0,13.142,30,2,1,0,N/A,18.974,173.194.170.13,15169,1
29355,41.834,39,33154,2,1,0,0,0,N/A,33.672,105,3,33.087,31,33664,0,37.342,33152,0,31.615,30,2,1,0,N/A,31.734,173.194.170.13,15169,1
29363,194.916,39,33154,2,1,0,0,0,N/A,30.18,105,3,28.309,31,33664,0,30.507,33152,0,30.605,30,2,1,0,N/A,32.199,173.194.170.13,15169,1
29368,114.99,39,33154,2,1,0,0,0,N/A,21.023,105,3,20.245,31,33664,0,20.005,33152,0,18.287,30,2,1,0,N/A,18.9,74.125.47.141,15169,1
29369,536.604,39,33154,2,1,0,0,0,N/A,20.776,105,3,19.851,31,33664,0,21.07,33152,0,20.312,30,2,1,0,N/A,20.656,173.194.98.2,15169,1
